,id_user,timestamp,source,message,categories
337,2658,2024-11-07,livechat,Why don't you recommend me for vip,undefined
338,5244,2024-11-07,livechat,i ask for lossing rebate,undefined
339,1125,2024-11-07,livechat,J dizzle. I can see that a transfer  is still pending. Can we cancel that then ill try again?,undefined
340,2661,2024-11-07,livechat,Heu I did it withdrawal and then it said it went through when I verified my email but then I just seen another email came through where it said to put my name last name and birthday and my account thing I did that and saved it so now what do I need to do next I've never had this happen to me I don't know what's going on like this is never happened words taking this long or that I've had to do anything like that when I've been gambling with Bitcoin I don't know what's going on can you help me get this taken care of,money_issue game_issue account_issue
341,2966,2024-11-07,livechat,i didnt receive my money either,money_issue
342,1974,2024-11-07,livechat,I was in the middle of a game with a high bet and during the game it kicked me out and I lost all my damn money. My Internet is super so I need to know what kind of scam is this site to kick people in middle of bets like that,money_issue game_issue
343,2021,2024-11-07,livechat,Its a screenshot,undefined
344,144,2024-11-07,telegram,I am having trouble with alien fruit 2 it’s stalled mid bonus round and I’ve cleared history checked my network and restarted and logged out. Not on my end can someone please check into this bc it died this everytime open it. It just froze mid session,money_issue account_issue
345,505,2024-11-07,telegram,My Bch didn't received on deposit,money_issue
346,1267,2024-11-07,livechat,Are they issued automatically,undefined
347,509,2024-11-07,telegram,Wondering why my LTC deposit isn’t showing up,money_issue
348,1383,2024-11-07,livechat,It's been off,undefined
349,2801,2024-11-07,livechat,Makes no sense if I have free spins and click on the play before it expires,spin_issue game_issue
350,2491,2024-11-07,livechat,Im not understanding this game,game_issue
351,3372,2024-11-07,livechat,It’s not allowing me to confirm my cashout request.,money_issue
352,2355,2024-11-07,livechat,Because I did all of those things,undefined
353,2236,2024-11-07,livechat,Ok I'll try,undefined
354,3551,2024-11-07,livechat,You want a screen shot of the 40$ I sent today from my cash app ?,money_issue
355,3730,2024-11-07,livechat,i am still witing for my withdrawal that as succesful on the 2 nov. can you please double check with your accounts department. thanks,account_issue
356,912,2024-11-07,livechat,ok thanks for your time an help,undefined
357,498,2024-11-07,telegram,"I was wondering if If you had. A vip transfer program I play with stake and now I’m on big profit , I have 5 stake diamond account but they not really hornest about bonus",money_issue game_issue account_issue
358,2224,2024-11-07,livechat,O refresh the computer twice and still that pop s up,undefined
359,522,2024-11-07,telegram,how to witdraw?,undefined
360,3450,2024-11-07,livechat,Okay so earlier about an hour ago I requested a cash out and it says it was processed but I don't see the money there yet,money_issue
361,951,2024-11-07,telegram,I should have free spins,spin_issue
362,523,2024-11-07,telegram,I hit the minor jackpot but didn't get it...,game_issue
363,131,2024-11-07,telegram,Waiting on the right hammer,undefined
364,2838,2024-11-07,livechat,Ah nvm I see why,undefined
365,2449,2024-11-07,livechat,Was wanting to know why I keep getting rejected for my documents that have my name in full and account number . I want my damn money,money_issue game_issue account_issue
366,6554,2024-11-07,livechat,So it hasn't been sent by thr payment provider,undefined
367,2746,2024-11-08,livechat,Can I please get my free spins that I missed,spin_issue
368,2745,2024-11-08,livechat,Why has my account been disabled,account_issue
369,3448,2024-11-08,livechat,I never received my Wednesday free spins,spin_issue
370,3597,2024-11-08,livechat,THEY WONT DO SHIT,undefined
371,539,2024-11-08,telegram,Changed from Samsung to iPhone. Should I update my email address to my iCloud?,account_issue
372,164,2024-11-08,telegram,Just need to check on a Bitcoin deposit,money_issue
373,1341,2024-11-08,telegram,You guys have done it several times before though,undefined
374,164,2024-11-08,telegram,Okay thank you and sorry,undefined
375,3112,2024-11-08,livechat,i feel like my winnings are a bit low,spin_issue money_issue
376,2480,2024-11-08,livechat,Didn’t resolve issue,undefined
377,5136,2024-11-08,livechat,Can you look at my account,account_issue
378,2374,2024-11-08,livechat,I have Open my Account with this offer,account_issue
379,1337,2024-11-08,telegram,"Hi, I hate to take the time to do this, but can you check to see if maybe there was an error with my last BJ hand, bet ID: 810c4393\nBecause my balance was 0.4 LTC, I bet 0.2 and it was a push.\nThen I bet 0.2 again and when I was unable to double down, I realized it was saying I only had 0.1 LTC left in my balance",undefined
380,3424,2024-11-08,livechat,whats the maxium i can wager at any slot,undefined
381,3942,2024-11-08,livechat,can we see if i have any that can be re added plz id really appreciate it,undefined
382,3211,2024-11-08,livechat,So if I'm done with the bonus why can't I play my money,money_issue game_issue
383,1020,2024-11-08,livechat,Always deposit 100.00 even tried 110 and it still disabled or shuts me down in a game,money_issue game_issue
384,6375,2024-11-08,livechat,"Yes I received the processed email on the 3rd. The status also has been marked as processed for about 4 days now. There was no pending documents asked of me. I think it is time for the support team, thank you Dave.",account_issue
385,3571,2024-11-08,livechat,Why I need them right now,undefined
386,3239,2024-11-08,livechat,Where is my money and why did my withdrawal cancel,money_issue
387,2959,2024-11-08,livechat,Hey they said I had 2or 3 more boneses for my bday,undefined
388,297,2024-11-08,telegram,Can you pls check if i have pending deposit?,money_issue game_issue
389,578,2024-11-08,telegram,Thank you,undefined
390,579,2024-11-08,telegram,Hey I can’t play jackpot mania???,game_issue
391,2793,2024-11-08,livechat,Why you canceld my widraw,undefined
392,2637,2024-11-08,livechat,And?!?!?!?,undefined
393,222,2024-11-08,telegram,I hit the jackpot the other day in the mania and wasn’t paid out,game_issue
394,2812,2024-11-08,livechat,I undstand I did use two rewards today,undefined
395,222,2024-11-08,telegram,Where can I check my history of jackpot mania days,game_issue
396,593,2024-11-08,telegram,My 75 free spins aren't working,spin_issue
397,592,2024-11-08,telegram,Why my account is disabled,account_issue
398,861,2024-11-08,livechat,I can't get the games to open up all all it shows something went wrong,game_issue
399,2747,2024-11-08,livechat,btc adress,money_issue
400,3558,2024-11-08,livechat,did I not qualify for Friday cash bonus,money_issue
401,3439,2024-11-08,livechat,Ok so all is working Fine again? I ll cashout 100 and keep the Rest and Play,money_issue game_issue
402,3424,2024-11-08,livechat,that the withdrawl has failed to my Credit Card,undefined
403,3374,2024-11-08,livechat,Can I talk to someone for withdrawals pls,game_issue
404,3457,2024-11-08,livechat,Dont Cash out now pls😉,money_issue
405,3754,2024-11-08,livechat,I want to know why you guys   are delaying my withdrawal. All documents have been approved except back of credit card it's still pending for no reason,undefined
406,2603,2024-11-08,livechat,Hello how are you today?,undefined
407,2911,2024-11-08,livechat,Deposit not reflecting,money_issue
408,2006,2024-11-08,livechat,That's a lot,undefined
409,3978,2024-11-08,livechat,What I should've do?,undefined
410,3507,2024-11-08,livechat,Hey Nicholas,undefined
411,3058,2024-11-08,livechat,How much can I cashout?,money_issue
412,890,2024-11-08,livechat,could I get a set,undefined
413,3203,2024-11-08,livechat,I mean I put a lot of money on here to not win anything,money_issue
414,3551,2024-11-08,livechat,Hi sorry we got disconnected,undefined
415,3657,2024-11-08,livechat,I haven’t even gotten a 10 spin or nothing,spin_issue
416,3107,2024-11-08,livechat,And it just happened again at 6 dollars,undefined
417,3763,2024-11-08,livechat,I need someone e,undefined
418,3667,2024-11-08,livechat,Man you guys are getting a really bad review I won 1500 u took that after that I played that j money thing won over 200 and something said the minor I haven't seen that,money_issue game_issue
419,3543,2024-11-09,livechat,Did they pay me yet ?,game_issue
420,2887,2024-11-09,livechat,Didn’t see it,undefined
421,2966,2024-11-09,livechat,"That's strange, it is a pre paid card bought for this purpose. The card is only for online gambling and sports betting.",undefined
422,2704,2024-11-09,livechat,I'm sorry I didn't know that,undefined
423,2687,2024-11-09,livechat,"Here goes nothing , till next time Levi , love you  , be in touch soon ,thanks again you deserve a raise",undefined
424,3533,2024-11-09,livechat,I was just chatting with you guys about 3 minutes ago and I was playing a game and I got out of my game and I went to go into another and it went into a glitch and when I came back to my homepage all my money was gone you guys suggested to me a few things that I should do to see if my money would come back but it didn't,money_issue game_issue
425,5991,2024-11-09,livechat,i didnt attempt doing that,undefined
426,3328,2024-11-09,livechat,"yeah me too , but it’s like I wasted my life the last 20yrs , this would have been the time to live with both incomes and kids out of house",undefined
427,3752,2024-11-09,livechat,you can see I’ve been with bot stars a long time,undefined
428,3118,2024-11-09,livechat,Ill send u the screen shot i took 1 sec,undefined
429,4008,2024-11-09,livechat,Okay well if I sent the wrong amount on accident can you pls replace with a bonus,money_issue game_issue account_issue
430,279,2024-11-09,telegram,Hey can you tell me If my cashout is correct it says failed,money_issue
431,5178,2024-11-09,livechat,the last agent got angry and terminated the conversation,undefined
432,3394,2024-11-09,livechat,I made a deposit and became lucky m mom told me about it,money_issue
433,647,2024-11-09,telegram,"I did not play that game. I just went to it, but I never played it.",game_issue
434,647,2024-11-09,telegram,"I had $200 or better in my account and I didn’t go to and it says that I played on roulette and I did not play roulette. It took all my money. I want my money back in my account. I did not play roulette. I opened up the account. I did not play it at all, and Some took my money.",money_issue game_issue account_issue
